#  RunNo  LumiNo        EvtNo
  199336     591    533370273
  199336     591    533402654
  199336     687    609053891
  199336     547    497686320
  199336     547    497877598
  199336     764    668360155
  199336     601    541360791
  199336     601    541501980
  199336     638    570995959
  199336     667    593648829
  199336     674    599207272
  199336     745    654009930
  199336     750    657545519
  199356     103     39447325
  199356     105     43170312
  199356     107     46074077
  199356     168    149733018
  199356     106     43811013
  199356     108     48620479
  199356     127     81015124
  199356     127     80948714
  199356     125     78002630
  199812     230    261585874
  199812     230    262150824
  199356     130     86593190
  201669      86    155174858
  199356     112     55658802
  199356     115     59820987
  200491     183    210808306
  199356     116     61691891
  202469     311    438223959
  199356     117     63220964
  199812     395    471648438
  199812     538    633104475
  199812     610    708369020
  199812     610    708664799
  199812     676    783881877
  199356     121     70993405
  199356     121     70925369
  199812     512    604793549
  202178    1119   1282229037
  199812     677    784719502
  199812     702    813622719
  200466     258    186308334
  200466     259    187392202
  201193       9      8230206
  200491     179    204869946
  199812     537    631439906
  199812     587    685110337
  199812     602    700170412
  202469     331    471636487
  202469     244    326595733
  202469     316    447452760
  201669     161    278197992
  200491     226    277142235
  199356     148    116984589
  200491     119    104771219
  199833     569    657869522
  199833    1231   1283989928
  199356     179    167122270
  199356     205    207423946
  199356     218    227517727
  202469     339    483364436
  200491     214    258858202
  201669     158    272762488
  200491     207    247762158
  200491     308    400332720
  200491     308    400185524
  202178     151    155428869
  199409     116    158250741
  200473     742    800964772
  199356     177    164220698
  202178     464    582876776
  200491     197    233325211
  200491     197    231817680
  202469     250    336055887
  199356     182    171684381
  200491     187    216172355
  199812     344    410262885
  202178     405    510848652
  200491     217    263642560
  202178     441    555125726
  199356     215    224204920
  199812     787    908995990
  199409     226    306423590
  199435      93     67433306
  199409      41     47103214
  199435     101     79225363
  199409     157    215079315
  200473     697    754483741
  200473     837    894124314
  199409     144    197428914
  199409     154    210532919
  199409     159    217289161
  199409     129    175706960
  199409      59     75465214
  199409     104    140847805
  199409      66     85222211
  199409      98    132665345
  199409      67     86611657
  199435     106     87562950
  199409     124    169037534
  199409    1266   1377185950
  199409      83    110130363
  199435      87     58255612
  199409      88    117791779
  199409      92    123725152
  199409     110    149121681
  199409     306    405541294
  199409     163    223043869
  199409     136    186283355
  199435     146    144901022
  199409     139    190559773
  199409     176    241227882
  199409     156    213128173
  199409     179    244814333
  199409     181    247250808
  199409     182    248455818
  199409     234    316200687
  199409     236    318885763
  199409     232    313494066
  199409     261    350434398
  199409     255    343128471
  199409     263    353471952
  199409     521    644501247
  199409     599    722442559
  199409     625    749558495
  199435     397    463168535
  199409     269    361075340
  199409     269    359974050
  199409     529    651798852
  199409     529    652641685
  199409     529    652650109
  199435     596    678242758
  199409     321    423658989
  199409     519    642137808
  199409     552    675733007
  199435     237    267514491
  199409     420    535792714
  199409     458    577325156
  199409     349    455007040
  199409    1157   1284049037
  199409     408    523001579
  199409     408    522116805
  199409     408    522348857
  199409    1230   1346989902
  199409     286    381602731
  199409     315    416644879
  199409     505    627486428
  199409     593    716638489
  199409     422    537489804
  199409     481    602151232
  199409     481    602028873
